no,item,attempts
7004,carrot,11
7005,carrot,11
7006,carrot,7
7007,carrot,15
7008,carrot,9
7009,carrot,8
7010,carrot,8
7011,carrot,7
7012,carrot,12
7013,carrot,9
7014,carrot,13
7015,carrot,9
7016,carrot,11
7017,carrot,9
7018,carrot,8
7019,carrot,12
7020,carrot,9
7021,carrot,9
7022,carrot,11
7023,carrot,14
7024,carrot,16
7025,carrot,17
7026,carrot,9
7027,carrot,11
7028,carrot,12
7029,carrot,9
7030,carrot,15
7031,carrot,9
7032,carrot,9
7033,carrot,12
7034,carrot,9
7035,carrot,8
7036,carrot,8
7037,carrot,11
7038,carrot,10
7039,carrot,8
7040,carrot,10
7041,carrot,15
7042,carrot,10
7043,carrot,8
7044,carrot,9
7045,carrot,7
7046,carrot,9
7047,carrot,11
7048,carrot,11
7049,carrot,15
7050,carrot,10
7051,carrot,8
7052,carrot,8
7053,carrot,9
7054,carrot,10
7055,carrot,17
7056,carrot,9
7057,carrot,11
7058,carrot,9
7059,carrot,12
7060,carrot,8
7061,carrot,9
7062,carrot,8
7063,carrot,10
7064,carrot,8
7065,carrot,11
7066,carrot,9
7067,carrot,8
7068,carrot,10
7069,carrot,11
7070,carrot,9
7071,carrot,12
7072,carrot,11
7073,carrot,15
7074,carrot,12
7075,carrot,10
7076,carrot,10
7077,carrot,8
7078,carrot,9
7079,carrot,7
7080,carrot,12
7081,carrot,7
7082,carrot,8
7083,carrot,15
7084,carrot,14
7085,carrot,10
7086,carrot,8
7087,carrot,12
7088,carrot,11
7089,carrot,8
7090,carrot,8
7091,carrot,11
7092,carrot,12
7093,carrot,9
7094,carrot,10
7095,carrot,11
7096,carrot,12
7097,carrot,10
7098,carrot,15
7099,carrot,14
7100,carrot,10
7101,carrot,10
7102,carrot,11
7103,carrot,13
7104,carrot,9
7105,carrot,20
7106,carrot,12
7107,carrot,10
7108,carrot,12
7109,carrot,9
7110,carrot,9
7111,carrot,11
7112,carrot,19
7113,carrot,9
7114,carrot,13
7115,carrot,11
7116,carrot,8
7117,carrot,10
7118,carrot,9
7119,carrot,14
7120,carrot,11
7121,carrot,11
7122,carrot,12
7123,carrot,10
7124,carrot,12
7125,carrot,9
7126,carrot,9
7127,carrot,11
7128,carrot,9
7129,carrot,11
7130,carrot,9
7131,carrot,10
7132,carrot,10
7133,carrot,10
7134,carrot,9
7135,carrot,10
7136,carrot,9
7137,carrot,9
7138,carrot,9
7139,carrot,13
7140,carrot,11
7141,carrot,9
7142,carrot,10
7143,carrot,10
7144,carrot,10
7145,carrot,13
7146,carrot,9
7147,carrot,14
7148,carrot,11
7149,carrot,7
7150,carrot,9
7151,carrot,18
7152,carrot,13
7153,carrot,12
7154,carrot,7
7155,carrot,11
7156,carrot,10
7157,carrot,14
7158,carrot,10
7159,carrot,15
7160,carrot,9
7161,carrot,8
7162,carrot,9
7163,carrot,8
7164,carrot,8
7165,carrot,10
7166,carrot,10
7167,carrot,9
7168,carrot,11
7169,carrot,9
7170,carrot,7
7171,carrot,10
7172,carrot,10
7173,carrot,9
7174,carrot,10
7175,carrot,8
7176,carrot,9
7177,carrot,9
7178,carrot,8
7179,carrot,15
7180,carrot,7
7181,carrot,8
7182,carrot,10
7183,carrot,9
7184,carrot,16
7185,carrot,10
7186,carrot,8
7187,carrot,14
7188,carrot,8
7189,carrot,10
7190,carrot,8
7191,carrot,9
7192,carrot,12
7193,carrot,8
7194,carrot,9
7195,carrot,10
7196,carrot,9
7197,carrot,11
7198,carrot,8
7199,carrot,11
7200,carrot,7
7201,carrot,9
7202,carrot,8
7203,carrot,13
7204,carrot,9
7205,carrot,11
7206,carrot,11
7207,carrot,9
7208,carrot,11
7209,carrot,7
7210,carrot,8
7211,carrot,13
7212,carrot,11
7213,carrot,11
7214,carrot,8
7215,carrot,9
7216,carrot,10
7217,carrot,11
7218,carrot,8
7219,carrot,12
7220,carrot,11
7221,carrot,11
7222,carrot,13
7223,carrot,11
7224,carrot,15
7225,carrot,14
7226,carrot,8
7227,carrot,10
7228,carrot,11
7229,carrot,10
7230,carrot,15
7231,carrot,7
7232,carrot,10
7233,carrot,8
7234,carrot,11
7235,carrot,13
7236,carrot,12
7237,carrot,9
7238,carrot,13
7239,carrot,10
7240,carrot,15
7241,carrot,14
7242,carrot,10
7243,carrot,9
7244,carrot,10
7245,carrot,10
7246,carrot,10
7247,carrot,11
7248,carrot,8
7249,carrot,10
7250,carrot,9
7251,carrot,13
7252,carrot,11
7253,carrot,10
7254,carrot,12
7255,carrot,8
7256,carrot,15
7257,carrot,10
7258,carrot,12
7259,carrot,11
7260,carrot,13
7261,carrot,13
7262,carrot,8
7263,carrot,13
7264,carrot,7
7265,carrot,18
7266,carrot,9
7267,carrot,10
7268,carrot,9
7269,carrot,8
7270,carrot,17
7271,carrot,8
7272,carrot,10
7273,carrot,9
7274,carrot,11
7275,carrot,8
7276,carrot,9
7277,carrot,8
7278,carrot,13
7279,carrot,11
7280,carrot,12
7281,carrot,8
7282,carrot,10
7283,carrot,11
7284,carrot,8
7285,carrot,11
7286,carrot,10
7287,carrot,14
7288,carrot,12
7289,carrot,9
7290,carrot,12
7291,carrot,11
7292,carrot,7
7293,carrot,10
7294,carrot,10
7295,carrot,7
7296,carrot,10
7297,carrot,10
7298,carrot,10
7299,carrot,14
7300,carrot,8
7301,carrot,12
7302,carrot,10
7303,carrot,10
7304,carrot,9
7305,carrot,13
7306,carrot,7
7307,carrot,7
7308,carrot,10
7309,carrot,11
7310,carrot,8
7311,carrot,7
7312,carrot,9
7313,carrot,10
7314,carrot,11
7315,carrot,13
7316,carrot,12
7317,carrot,9
7318,carrot,10
7319,carrot,9
7320,carrot,7
7321,carrot,10
7322,carrot,18
7323,carrot,10
7324,carrot,12
7325,carrot,11
7326,carrot,9
7327,carrot,11
7328,carrot,12
7329,carrot,12
7330,carrot,12
7331,carrot,12
7332,carrot,8
7333,carrot,12
7334,carrot,8
7335,carrot,8
7336,carrot,13
7337,carrot,8
7338,carrot,10
7339,carrot,21
7340,carrot,8
7341,carrot,8
7342,carrot,11
7343,carrot,14
7344,carrot,10
7345,carrot,13
7346,carrot,8
7347,carrot,9
7348,carrot,10
7349,carrot,8
7350,carrot,9
7351,carrot,8
7352,carrot,8
7353,carrot,9
7354,carrot,10
7355,carrot,8
7356,carrot,12
7357,carrot,9
7358,carrot,11
7359,carrot,10
7360,carrot,12
7361,carrot,9
7362,carrot,9
7363,carrot,10
7364,carrot,9
7365,carrot,9
7366,carrot,8
7367,carrot,9
7368,carrot,10
7369,carrot,9
7370,carrot,10
7371,carrot,15
7372,carrot,13
7373,carrot,11
7374,carrot,11
7375,carrot,10
7376,carrot,12
7377,carrot,12
7378,carrot,11
7379,carrot,9
7380,carrot,11
7381,carrot,9
7382,carrot,7
7383,carrot,8
7384,carrot,10
7385,carrot,9
7386,carrot,8
7387,carrot,8
7388,carrot,9
7389,carrot,7
7390,carrot,10
7391,carrot,9
7392,carrot,13
7393,carrot,8
7394,carrot,10
7395,carrot,9
7396,carrot,9
7397,carrot,9
7398,carrot,10
7399,carrot,13
7400,carrot,9
7401,carrot,12
7402,carrot,8
7403,carrot,8
7404,carrot,7
7405,carrot,8
7406,carrot,12
7407,carrot,9
7408,carrot,11
7409,carrot,10
7410,carrot,9
7411,carrot,13
7412,carrot,13
7413,carrot,10
7414,carrot,10
7415,carrot,12
7416,carrot,8
7417,carrot,9
7418,carrot,10
7419,carrot,14
7420,carrot,11
7421,carrot,9
7422,carrot,12
7423,carrot,11
7424,carrot,9
7425,carrot,11
7426,carrot,10
7427,carrot,10
7428,carrot,12
7429,carrot,7
7430,carrot,15
7431,carrot,8
7432,carrot,10
7433,carrot,9
7434,carrot,9
7435,carrot,9
7436,carrot,7
7437,carrot,10
7438,carrot,10
7439,carrot,9
7440,carrot,17
7441,carrot,18
7442,carrot,15
7443,carrot,9
7444,carrot,9
7445,carrot,11
7446,carrot,11
7447,carrot,11
7448,carrot,9
7449,carrot,9
7450,carrot,8
7451,carrot,8
7452,carrot,7
7453,carrot,10
7454,carrot,10
7455,carrot,13
7456,carrot,11
7457,carrot,10
7458,carrot,13
7459,carrot,8
7460,carrot,12
7461,carrot,11
7462,carrot,11
7463,carrot,10
7464,carrot,11
7465,carrot,13
7466,carrot,12
7467,carrot,11
7468,carrot,7
7469,carrot,9
7470,carrot,11
7471,carrot,8
7472,carrot,15
7473,carrot,15
7474,carrot,8
7475,carrot,12
7476,carrot,10
7477,carrot,13
7478,carrot,14
7479,carrot,7
7480,carrot,9
7481,carrot,12
7482,carrot,8
7483,carrot,8
7484,carrot,10
7485,carrot,7
7486,carrot,10
7487,carrot,11
7488,carrot,15
7489,carrot,9
7490,carrot,14
7491,carrot,10
7492,carrot,7
7493,carrot,10
7494,carrot,9
7495,carrot,10
7496,carrot,11
7497,carrot,9
7498,carrot,11
7499,carrot,11
7500,carrot,10
7501,carrot,10
7502,carrot,9
7503,carrot,9
7504,carrot,9
7505,carrot,10
7506,carrot,8
7507,carrot,8
7508,carrot,10
7509,carrot,9
7510,carrot,11
7511,carrot,19
7512,carrot,9
7513,carrot,7
7514,carrot,7
7515,carrot,11
7516,carrot,11
7517,carrot,9
7518,carrot,10
7519,carrot,7
7520,carrot,7
7521,carrot,13
7522,carrot,9
7523,carrot,12
7524,carrot,9
7525,carrot,9
7526,carrot,9
7527,carrot,11
7528,carrot,13
7529,carrot,8
7530,carrot,9
7531,carrot,7
7532,carrot,13
7533,carrot,9
7534,carrot,14
7535,carrot,10
7536,carrot,9
7537,carrot,10
7538,carrot,16
7539,carrot,11
7540,carrot,9
7541,carrot,7
7542,carrot,10
7543,carrot,11
7544,carrot,7
7545,carrot,11
7546,carrot,12
7547,carrot,11
7548,carrot,11
7549,carrot,14
7550,carrot,9
7551,carrot,8
7552,carrot,13
7553,carrot,14
7554,carrot,13
7555,carrot,10
7556,carrot,9
7557,carrot,11
7558,carrot,10
7559,carrot,8
7560,carrot,7
7561,carrot,10
7562,carrot,15
7563,carrot,11
7564,carrot,11
7565,carrot,13
7566,carrot,15
7567,carrot,11
7568,carrot,13
7569,carrot,11
7570,carrot,7
7571,carrot,9
7572,carrot,10
7573,carrot,11
7574,carrot,14
7575,carrot,9
7576,carrot,12
7577,carrot,10
7578,carrot,11
7579,carrot,8
7580,carrot,9
7581,carrot,10
7582,carrot,10
7583,carrot,13
7584,carrot,8
7585,carrot,12
7586,carrot,10
7587,carrot,13
7588,carrot,12
7589,carrot,17
7590,carrot,11
7591,carrot,10
7592,carrot,8
7593,carrot,8
7594,carrot,9
7595,carrot,8
7596,carrot,11
7597,carrot,9
7598,carrot,13
7599,carrot,12
7600,carrot,8
7601,carrot,12
7602,carrot,11
7603,carrot,10
7604,carrot,12
7605,carrot,17
7606,carrot,8
7607,carrot,12
7608,carrot,8
7609,carrot,10
7610,carrot,13
7611,carrot,14
7612,carrot,10
7613,carrot,7
7614,carrot,9
7615,carrot,9
7616,carrot,14
7617,carrot,13
7618,carrot,10
7619,carrot,12
7620,carrot,10
7621,carrot,10
7622,carrot,10
7623,carrot,12
7624,carrot,9
7625,carrot,8
7626,carrot,8
7627,carrot,7
7628,carrot,11
7629,carrot,11
7630,carrot,8
7631,carrot,8
7632,carrot,9
7633,carrot,11
7634,carrot,10
7635,carrot,9
7636,carrot,11
7637,carrot,11
7638,carrot,11
7639,carrot,8
7640,carrot,13
7641,carrot,9
7642,carrot,13
7643,carrot,10
7644,carrot,13
7645,carrot,12
7646,carrot,8
7647,carrot,9
7648,carrot,13
7649,carrot,9
7650,carrot,8
7651,carrot,13
7652,carrot,10
7653,carrot,12
7654,carrot,14
7655,carrot,7
7656,carrot,7
7657,carrot,8
7658,carrot,11
7659,carrot,7
7660,carrot,13
7661,carrot,9
7662,carrot,10
7663,carrot,9
7664,carrot,8
7665,carrot,10
7666,carrot,9
7667,carrot,9
7668,carrot,11
7669,carrot,8
7670,carrot,10
7671,carrot,10
7672,carrot,8
7673,carrot,8
7674,carrot,9
7675,carrot,11
7676,carrot,10
7677,carrot,10
7678,carrot,8
7679,carrot,10
7680,carrot,9
7681,carrot,8
7682,carrot,9
7683,carrot,12
7684,carrot,10
7685,carrot,7
7686,carrot,10
7687,carrot,9
7688,carrot,7
7689,carrot,9
7690,carrot,9
7691,carrot,18
7692,carrot,12
7693,carrot,10
7694,carrot,12
7695,carrot,8
7696,carrot,9
7697,carrot,10
7698,carrot,8
7699,carrot,13
7700,carrot,11
7701,carrot,8
7702,carrot,9
7703,carrot,12
7704,carrot,11
7705,carrot,11
7706,carrot,14
7707,carrot,11
7708,carrot,8
7709,carrot,14
7710,carrot,9
7711,carrot,10
7712,carrot,10
7713,carrot,10
7714,carrot,9
7715,carrot,8
7716,carrot,10
7717,carrot,7
7718,carrot,7
7719,carrot,9
7720,carrot,8
7721,carrot,10
7722,carrot,9
7723,carrot,9
7724,carrot,8
7725,carrot,10
7726,carrot,7
7727,carrot,10
7728,carrot,11
7729,carrot,12
7730,carrot,12
7731,carrot,10
7732,carrot,12
7733,carrot,11
7734,carrot,11
7735,carrot,10
7736,carrot,8
7737,carrot,13
7738,carrot,11
7739,carrot,8
7740,carrot,8
7741,carrot,8
7742,carrot,9
7743,carrot,9
7744,carrot,11
7745,carrot,10
7746,carrot,10
7747,carrot,13
7748,carrot,13
7749,carrot,9
7750,carrot,10
7751,carrot,13
7752,carrot,8
7753,carrot,12
7754,carrot,8
7755,carrot,8
7756,carrot,10
7757,carrot,11
7758,carrot,10
7759,carrot,10
7760,carrot,10
7761,carrot,10
7762,carrot,8
7763,carrot,12
7764,carrot,9
7765,carrot,12
7766,carrot,11
7767,carrot,12
7768,carrot,10
7769,carrot,8
7770,carrot,7
7771,carrot,10
7772,carrot,10
7773,carrot,7
7774,carrot,13
7775,carrot,11
7776,carrot,13
7777,carrot,11
7778,carrot,11
7779,carrot,10
7780,carrot,10
7781,carrot,10
7782,carrot,11
7783,carrot,13
7784,carrot,12
7785,carrot,11
7786,carrot,12
7787,carrot,9
7788,carrot,9
7789,carrot,12
7790,carrot,12
7791,carrot,8
7792,carrot,8
7793,carrot,9
7794,carrot,10
7795,carrot,10
7796,carrot,15
7797,carrot,10
7798,carrot,11
7799,carrot,13
7800,carrot,11
7801,carrot,10
7802,carrot,9
7803,carrot,12
7804,carrot,9
7805,carrot,8
7806,carrot,9
7807,carrot,9
7808,carrot,9
7809,carrot,8
7810,carrot,11
7811,carrot,12
7812,carrot,9
7813,carrot,7
7814,carrot,8
7815,carrot,9
7816,carrot,10
7817,carrot,10
7818,carrot,12
7819,carrot,8
7820,carrot,9
7821,carrot,8
7822,carrot,11
7823,carrot,11
7824,carrot,9
7825,carrot,11
7826,carrot,12
7827,carrot,16
7828,carrot,7
7829,carrot,11
7830,carrot,13
7831,carrot,13
7832,carrot,8
7833,carrot,10
7834,carrot,14
7835,carrot,12
7836,carrot,8
7837,carrot,8
7838,carrot,11
7839,carrot,8
7840,carrot,10
7841,carrot,7
7842,carrot,9
7843,carrot,7
7844,carrot,11
7845,carrot,7
7846,carrot,10
7847,carrot,11
7848,carrot,7
7849,carrot,8
7850,carrot,10
7851,carrot,8
7852,carrot,10
7853,carrot,11
7854,carrot,10
7855,carrot,8
7856,carrot,9
7857,carrot,9
7858,carrot,9
7859,carrot,12
7860,carrot,10
7861,carrot,14
7862,carrot,9
7863,carrot,13
7864,carrot,10
7865,carrot,14
7866,carrot,13
7867,carrot,11
7868,carrot,13
7869,carrot,8
7870,carrot,13
7871,carrot,14
7872,carrot,11
7873,carrot,8
7874,carrot,12
7875,carrot,8
7876,carrot,15
7877,carrot,10
7878,carrot,9
7879,carrot,12
7880,carrot,11
7881,carrot,10
7882,carrot,7
7883,carrot,12
7884,carrot,16
7885,carrot,14
7886,carrot,8
7887,carrot,11
7888,carrot,10
7889,carrot,7
7890,carrot,10
7891,carrot,13
7892,carrot,10
7893,carrot,11
7894,carrot,13
7895,carrot,11
7896,carrot,13
7897,carrot,16
7898,carrot,9
7899,carrot,8
7900,carrot,10
7901,carrot,7
7902,carrot,10
7903,carrot,18
7904,carrot,8
7905,carrot,9
7906,carrot,13
7907,carrot,12
7908,carrot,9
7909,carrot,8
7910,carrot,10
7911,carrot,9
7912,carrot,10
7913,carrot,7
7914,carrot,9
7915,carrot,7
7916,carrot,12
7917,carrot,12
7918,carrot,12
7919,carrot,7
7920,carrot,12
7921,carrot,15
7922,carrot,8
7923,carrot,12
7924,carrot,8
7925,carrot,11
7926,carrot,15
7927,carrot,12
7928,carrot,10
7929,carrot,10
7930,carrot,13
7931,carrot,8
7932,carrot,13
7933,carrot,9
7934,carrot,14
7935,carrot,9
7936,carrot,10
7937,carrot,14
7938,carrot,8
7939,carrot,9
7940,carrot,10
7941,carrot,10
7942,carrot,12
7943,carrot,14
7944,carrot,13
7945,carrot,11
7946,carrot,14
7947,carrot,12
7948,carrot,8
7949,carrot,7
7950,carrot,13
7951,carrot,13
7952,carrot,10
7953,carrot,9
7954,carrot,13
7955,carrot,7
7956,carrot,9
7957,carrot,10
7958,carrot,10
7959,carrot,11
7960,carrot,10
7961,carrot,13
7962,carrot,11
7963,carrot,8
7964,carrot,9
7965,carrot,9
7966,carrot,14
7967,carrot,9
7968,carrot,14
7969,carrot,8
7970,carrot,11
7971,carrot,10
7972,carrot,10
7973,carrot,9
7974,carrot,12
7975,carrot,9
7976,carrot,8
7977,carrot,9
7978,carrot,12
7979,carrot,8
7980,carrot,7
7981,carrot,13
7982,carrot,9
7983,carrot,12
7984,carrot,13
7985,carrot,11
7986,carrot,12
7987,carrot,9
7988,carrot,10
7989,carrot,8
7990,carrot,13
7991,carrot,9
7992,carrot,9
7993,carrot,11
7994,carrot,12
7995,carrot,8
7996,carrot,10
7997,carrot,10
7998,carrot,12
7999,carrot,11
8000,carrot,13
8001,carrot,8
8002,carrot,10
8003,carrot,11
8004,carrot,11
8005,carrot,12
8006,carrot,9
8007,carrot,7
8008,carrot,16
8009,carrot,11
8010,carrot,10
8011,carrot,9
8012,carrot,8
8013,carrot,9
8014,carrot,16
8015,carrot,9
8016,carrot,12
8017,carrot,8
8018,carrot,9
8019,carrot,12
8020,carrot,10
8021,carrot,19
8022,carrot,8
8023,carrot,11
8024,carrot,8
8025,carrot,11
8026,carrot,15
8027,carrot,11
8028,carrot,8
8029,carrot,10
8030,carrot,8
8031,carrot,13
8032,carrot,12
8033,carrot,18
8034,carrot,8
8035,carrot,8
8036,carrot,17
8037,carrot,8
8038,carrot,16
8039,carrot,10
8040,carrot,10
8041,carrot,13
8042,carrot,15
8043,carrot,9
8044,carrot,9
8045,carrot,8
8046,carrot,8
8047,carrot,11
8048,carrot,10
8049,carrot,9
8050,carrot,10
8051,carrot,11
8052,carrot,13
8053,carrot,13
8054,carrot,8
8055,carrot,10
8056,carrot,7
8057,carrot,14
8058,carrot,16
8059,carrot,10
8060,carrot,9
8061,carrot,8
8062,carrot,10
8063,carrot,8
8064,carrot,13
8065,carrot,12
8066,carrot,10
8067,carrot,8
8068,carrot,10
8069,carrot,14
8070,carrot,9
8071,carrot,13
8072,carrot,7
8073,carrot,11
8074,carrot,9
8075,carrot,7
8076,carrot,10
8077,carrot,11
8078,carrot,8
8079,carrot,10
8080,carrot,8
8081,carrot,7
8082,carrot,12
8083,carrot,10
8084,carrot,10
8085,carrot,8
8086,carrot,8
8087,carrot,13
8088,carrot,17
8089,carrot,8
8090,carrot,11
8091,carrot,13
8092,carrot,12
8093,carrot,8
8094,carrot,10
8095,carrot,12
8096,carrot,14
8097,carrot,9
8098,carrot,10
8099,carrot,10
8100,carrot,9
8101,carrot,10
8102,carrot,14
8103,carrot,15
8104,carrot,8
8105,carrot,11
8106,carrot,12
8107,carrot,7
8108,carrot,13
8109,carrot,13
8110,carrot,8
8111,carrot,13
8112,carrot,12
8113,carrot,9
8114,carrot,16
8115,carrot,8
8116,carrot,7
8117,carrot,13
8118,carrot,9
8119,carrot,11
8120,carrot,11
8121,carrot,8
8122,carrot,10
8123,carrot,11
8124,carrot,14
8125,carrot,10
8126,carrot,9
8127,carrot,9
8128,carrot,7
8129,carrot,12
8130,carrot,8
8131,carrot,8
8132,carrot,9
8133,carrot,8
8134,carrot,10
8135,carrot,13
8136,carrot,9
8137,carrot,9
8138,carrot,9
8139,carrot,15
8140,carrot,9
8141,carrot,12
8142,carrot,10
8143,carrot,16
8144,carrot,12
8145,carrot,8
8146,carrot,12
8147,carrot,16
8148,carrot,13
8149,carrot,9
8150,carrot,9
8151,carrot,9
8152,carrot,17
8153,carrot,10
8154,carrot,13
8155,carrot,9
8156,carrot,11
8157,carrot,8
8158,carrot,11
8159,carrot,10
8160,carrot,8
8161,carrot,9
8162,carrot,8
8163,carrot,9
8164,carrot,9
8165,carrot,9
8166,carrot,8
8167,carrot,13
8168,carrot,11
8169,carrot,9
8170,carrot,11
8171,carrot,10
8172,carrot,9
8173,carrot,11
8174,carrot,8
8175,carrot,7
8176,carrot,11
8177,carrot,7
8178,carrot,15
8179,carrot,9
8180,carrot,9
8181,carrot,11
8182,carrot,8
8183,carrot,10
8184,carrot,7
8185,carrot,11
8186,carrot,9
8187,carrot,11
8188,carrot,11
8189,carrot,12
8190,carrot,10
8191,carrot,11
8192,carrot,9
8193,carrot,8
8194,carrot,10
8195,carrot,9
8196,carrot,9
8197,carrot,11
8198,carrot,11
8199,carrot,8
8200,carrot,8
8201,carrot,8
8202,carrot,8
8203,carrot,14
8204,carrot,10
8205,carrot,13
8206,carrot,12
8207,carrot,8
8208,carrot,10
8209,carrot,11
8210,carrot,10
8211,carrot,10
8212,carrot,9
8213,carrot,13
8214,carrot,9
8215,carrot,10
8216,carrot,7
8217,carrot,9
8218,carrot,8
8219,carrot,10
8220,carrot,7
8221,carrot,8
8222,carrot,11
8223,carrot,9
8224,carrot,11
8225,carrot,10
8226,carrot,12
8227,carrot,11
8228,carrot,10
8229,carrot,12
8230,carrot,9
8231,carrot,12
8232,carrot,17
8233,carrot,9
8234,carrot,12
8235,carrot,10
8236,carrot,14
8237,carrot,8
8238,carrot,9
8239,carrot,11
8240,carrot,8
8241,carrot,9
8242,carrot,17
8243,carrot,11
8244,carrot,8
8245,carrot,12
8246,carrot,10
8247,carrot,13
8248,carrot,11
8249,carrot,8
8250,carrot,9
8251,carrot,15
8252,carrot,12
8253,carrot,8
8254,carrot,9
8255,carrot,10
8256,carrot,11
8257,carrot,12
8258,carrot,9
8259,carrot,9
8260,carrot,10
8261,carrot,13
8262,carrot,14
8263,carrot,10
8264,carrot,11
8265,carrot,9
8266,carrot,9
8267,carrot,9
8268,carrot,11
8269,carrot,11
8270,carrot,10
8271,carrot,9
8272,carrot,11
8273,carrot,9
8274,carrot,9
8275,carrot,14
8276,carrot,8
8277,carrot,13
8278,carrot,11
8279,carrot,8
8280,carrot,8
8281,carrot,10
8282,carrot,11
8283,carrot,8
8284,carrot,11
8285,carrot,7
8286,carrot,15
8287,carrot,10
8288,carrot,10
8289,carrot,15
8290,carrot,9
8291,carrot,8
8292,carrot,9
8293,carrot,8
8294,carrot,9
8295,carrot,11
8296,carrot,12
8297,carrot,9
8298,carrot,8
8299,carrot,8
8300,carrot,9
8301,carrot,13
8302,carrot,11
8303,carrot,11
8304,carrot,8
8305,carrot,8
8306,carrot,9
8307,carrot,8
8308,carrot,13
8309,carrot,11
8310,carrot,11
8311,carrot,14
8312,carrot,9
8313,carrot,9
8314,carrot,15
8315,carrot,10
8316,carrot,10
8317,carrot,12
8318,carrot,8
8319,carrot,7
8320,carrot,12
8321,carrot,10
8322,carrot,10
8323,carrot,12
8324,carrot,9
8325,carrot,9
8326,carrot,10
